Event	ID	Name			Wwise Object Path	Notes
	84185841	Play_Horse_Rocking			\Default Work Unit\Play_Horse_Rocking	
	354113329	Play_Logo_Jingle			\Default Work Unit\Play_Logo_Jingle	
	593020281	Play_Intro_Annonceurs			\Default Work Unit\Play_Intro_Annonceurs	
	1092160905	Play_Flail_miss			\Default Work Unit\Play_Flail_miss	
	1234332190	Play_Weapon_Selected			\Default Work Unit\Play_Weapon_Selected	
	1413915552	Play_Flail_hit			\Default Work Unit\Play_Flail_hit	
	1585422495	Play_Players_Win			\Default Work Unit\Play_Players_Win	
	1605983305	Play_Helm_Down			\Default Work Unit\Play_Helm_Down	
	1776375684	Play_Axe_hit			\Default Work Unit\Play_Axe_hit	
	1986109701	Play_Axe_miss			\Default Work Unit\Play_Axe_miss	
	2030803885	Play_PlayerKilledTooSoon			\Default Work Unit\Play_PlayerKilledTooSoon	
	2230898146	Stop_Crowds			\Default Work Unit\Stop_Crowds	
	2235630056	Play_Crowd_Hype			\Default Work Unit\Play_Crowd_Hype	
	2513009785	Play_Jingle_Success			\Default Work Unit\Play_Jingle_Success	
	2606865948	Play_Jingle_Start			\Default Work Unit\Play_Jingle_Start	
	2618475426	Play_Crowd_Extatic			\Default Work Unit\Play_Crowd_Extatic	
	2757160520	Play_Crowd_GetHyped			\Default Work Unit\Play_Crowd_GetHyped	
	2839405212	Stop_Ambiance			\Default Work Unit\Stop_Ambiance	
	2846880533	Play_Crowd_Surprise			\Default Work Unit\Play_Crowd_Surprise	
	2977442550	Play_Lance_miss			\Default Work Unit\Play_Lance_miss	
	3174479978	Play_Ambiance			\Default Work Unit\Play_Ambiance	
	3223684645	Play_Jingle_AllMiss			\Default Work Unit\Play_Jingle_AllMiss	
	3293666249	Play_Crowd_Deception			\Default Work Unit\Play_Crowd_Deception	
	3329728603	Stop_BattleMusic			\Default Work Unit\Stop_BattleMusic	
	3574353209	Play_Lance_hit			\Default Work Unit\Play_Lance_hit	
	3926520445	Play_BattleMusic			\Default Work Unit\Play_BattleMusic	

State Group	ID	Name			Wwise Object Path	Notes
	1263061326	EndFight			\Default Work Unit\EndFight	
	3508754124	Crowd_Fades			\Default Work Unit\Crowd_Fades	

State	ID	Name	State Group			Notes
	514064485	Fight	EndFight			
	529726532	End	EndFight			
	748895195	None	EndFight			
	748895195	None	Crowd_Fades			
	2077289708	Crowd_On	Crowd_Fades			
	3454331530	Crowd_Off	Crowd_Fades			

Custom State	ID	Name	State Group	Owner		Notes
	94349358	Crowd_Off	Crowd_Fades	\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_Deception		
	240900977	End	EndFight	\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_GetHyped		
	405091521	End	EndFight	\Interactive Music Hierarchy\Default Work Unit\Battle\BattleMusic		
	567689399	Crowd_Off	Crowd_Fades	\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_Extatic		
	679888022	End	EndFight	\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_Deception		
	717006546	End	EndFight	\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_Extatic		
	794584903	Crowd_Off	Crowd_Fades	\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_GetHyped		

Game Parameter	ID	Name			Wwise Object Path	Notes
	2658274463	Crowd_Hype			\Default Work Unit\Crowd_Hype	

Effect plug-ins	ID	Name	Type				Notes
	876601222	VOICE_PlayerMiss_6	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\VOICE_PlayerMiss_6_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Voices\Players_Miss\VOICE_PlayerMiss_6\VOICE_PlayerMiss_6		655504
	898647358	SFX_Lance_Hit_1	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_Lance_Hit_1_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Weapons\Lance_hit\SFX_Lance_Hit_1\SFX_Lance_Hit_1		133116
	911424740	SFX_Crowd_Surprised_2	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_Crowd_Surprised_2_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_Surprise\SFX_Crowd_Surprised_2\SFX_Crowd_Surprised_2		2557944
	912310377	Scoring_LOGO_JoustingTime_Final	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\Scoring_LOGO_JoustingTime_Final_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Logo_Jingle\Scoring_LOGO_JoustingTime_Final\Scoring_LOGO_JoustingTime_Final		1248192
	923575010	VOICE_PlayerHit_2	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\VOICE_PlayerHit_2_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Voices\Players_Hit\VOICE_PlayerHit_2\VOICE_PlayerHit_2		524432
	963270510	VOICE_PlayerWins_4	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\VOICE_PlayerWins_4_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Voices\Players_Win\VOICE_PlayerWins_4\VOICE_PlayerWins_4		524432
	970247574	Crowd Hype 6	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\Crowd Hype 6_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Crowd_Hype\Crowd Hype 6		16927224
	985389615	SFX_Helm_Down	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_Helm_Down_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Helm_Down\SFX_Helm_Down\SFX_Helm_Down		395260
	986572489	Ambiance_bird_1	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\Ambiance_bird_1_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Ambience\Ambience_Birds\Ambiance_bird_1\Ambiance_bird_1		4330120
	991762372	VOICE_PlayerMiss_5	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\VOICE_PlayerMiss_5_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Voices\Players_Miss\VOICE_PlayerMiss_5\VOICE_PlayerMiss_5		655504
	998491974	SFX_Crowd_Deception_2	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_Crowd_Deception_2_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Crowd\Crowd_Deception\SFX_Crowd_Deception_2\SFX_Crowd_Deception_2		2205144
	1009987633	SFX_BirdsFlyAway	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_BirdsFlyAway_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Birds_FlyAway\SFX_BirdsFlyAway\SFX_BirdsFlyAway		519888
	1025398509	Ambiance_Male_Crowd_1	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\Ambiance_Male_Crowd_1_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Ambience\Ambience_MaleCrowd\Ambiance_Male_Crowd_1\Ambiance_Male_Crowd_1		13097844
	1031579701	Crowd Dec -10	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\Crowd Dec -10_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Crowd_Hype\Crowd Dec -10		1019942
	1051457668	SFX_jingle_EndGame	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_jingle_EndGame_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Jingles\Jingle_EndGame\SFX_jingle_EndGame\SFX_jingle_EndGame		1876448
	1064535506	SFX_Axe_Throw_Miss_1	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_Axe_Throw_Miss_1_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Weapons\Axe_miss\SFX_Axe_Throw_Miss_1\SFX_Axe_Throw_Miss_1		133116
	1066168614	SFX_Lance_Hit_5	E:\Unity Projects\CasinoGameJam\jamnation-casino_WwiseProject\.cache\Mac\SFX\SFX_Lance_Hit_5_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Weapons\Lance_hit\SFX_Lance_Hit_5\SFX_Lance_Hit_5		133068

